id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
51369,185239,Hotel Panorama,Gulyas Lajos ut 21 (Frankel Leo utca 21),Mosonmagyarovar,Hungary,9200,Hotels,3,47.87226631,17.28036761,2,http://www.booking.com/hotel/hu/panorama-mosonmagyarovar.en-gb.html,EUR
51370,18524,Hotel Bulevard,"Avenida SAgaro, 14",Platja  dAro,Spain,17250,Hotels,2,41.81685301,3.06607202,2,http://www.booking.com/hotel/es/bulevard-platja-d-aro.en-gb.html,EUR
51371,1852402,Hotel Brown Beach House & Spa,Put Gradine 66,Trogir,Croatia,21200,Hotels,4,43.51604907,16.25922802,2,http://www.booking.com/hotel/hr/brown-beach-house.en-gb.html,EUR
51372,185241,Holiday Inn Budapest-Budaors,Rubik Erno utca 2,Budaors,Hungary,2040,Hotels,4,47.45142815,18.96094322,2,http://www.booking.com/hotel/hu/holiday-inn.en-gb.html,EUR
51411,1854647,Florianihof,Dorfviertel 4,Miesenbach,Austria,8190,Hotels,3,47.36954868,15.76095818,2,http://www.booking.com/hotel/at/florianihof.en-gb.html,EUR
51373,1852417,B&B Hotel METZ Augny,"Ndeg7 Zone Actisud - Les Gravieres, Rue des Becottes",Augny,France,57685,Hotels,2,49.07694645,6.11280051,2,http://www.booking.com/hotel/fr/b-amp-b-metz-augny.en-gb.html,EUR
51374,185242,Hotel Metro,Kresz Geza u. 1.,Budapest,Hungary,1132,Hotels,3,47.51176416,19.05502439,2,http://www.booking.com/hotel/hu/metro.en-gb.html,EUR
51375,185243,Arboretum Hotel Harkany,Siklosi ut 21.,Harkany,Hungary,7815,Hotels,3,45.85174181,18.24998081,2,http://www.booking.com/hotel/hu/arboretum-harkany.en-gb.html,EUR
51376,185244,Hotel Roz,Pannonia 6/B,Szentendre,Hungary,2000,Hotels,3,47.65934582,19.07648608,2,http://www.booking.com/hotel/hu/roz.en-gb.html,EUR
51377,185247,Hotel Millennium,Kalvaria Utca 58,Pecs,Hungary,7625,Hotels,4,46.08027498,18.22872162,2,http://www.booking.com/hotel/hu/millennium-pecs.en-gb.html,EUR
51378,18525,Hotel Vilobi,"Carretera Aeropuerto, s/n",Vilobi dOnyar,Spain,17185,Hotels,3,41.89872747,2.76905358,2,http://www.booking.com/hotel/es/vilobi.en-gb.html,EUR
51379,1852529,Hotel Lorenzini Ski,Via Pescul 97,Selva di Cadore,Italy,32020,Hotels,2,46.43768146,12.06973061,2,http://www.booking.com/hotel/it/lorenzini-ski.en-gb.html,EUR
51380,185258,Nemethy Panzio,Peterfia utca 50,Debrecen,Hungary,4026,Hotels,3,47.53752157,21.62533164,2,http://www.booking.com/hotel/hu/nemethy-panzio.en-gb.html,EUR
51381,1852590,Hotel Garni Zur Post,Wiener Strasse 33,Gumpoldskirchen,Austria,2352,Hotels,3,48.0445704,16.2791617,2,http://www.booking.com/hotel/at/garni-zur-post.en-gb.html,EUR
51382,18526,Hotel Mirallac,"Paseo Darder, 50",Banyoles,Spain,17820,Hotels,4,42.11697519,2.75606632,2,http://www.booking.com/hotel/es/mirallac.en-gb.html,EUR
51383,185264,Hotel Amadeus,Vezer u. 81.,Budapest,Hungary,1141,Hotels,3,47.51367,19.13715899,2,http://www.booking.com/hotel/hu/amadeus.en-gb.html,EUR
51384,1852641,Hotel Boutique Teatro Romano,"Alcazabilla, 7",Malaga,Spain,29015,Hotels,2,36.72186874,-4.41720679,2,http://www.booking.com/hotel/es/boutique-teatro-romano.en-gb.html,EUR
51385,185267,Barokk Hotel,Gesztenyesor 3,Hegyeshalom,Hungary,9222,Hotels,3,47.90990243,17.17756927,2,http://www.booking.com/hotel/hu/barokk.en-gb.html,EUR
51386,18528,Dolcet LHotel,"Major, 45",Alas,Spain,25718,Hotels,3,42.35266404,1.50744572,2,http://www.booking.com/hotel/es/dolcet-l.en-gb.html,EUR
51387,185281,Gastehaus Heinrich Schuchtermann,Osnabrucker Strasse 6,Bad Rothenfelde,Germany,49214,Hotels,3,52.11151301,8.16186011,2,http://www.booking.com/hotel/de/gastehaus-heinrich-schuchtermann.en-gb.html,EUR
51388,185282,Hotel Gasthof Rossle,Donnstetterstr. 10,Westerheim,Germany,72589,Hotels,3,48.51517231,9.62271988,2,http://www.booking.com/hotel/de/gasthof-rossle-westerheim.en-gb.html,EUR
51389,18529,Hotel Co De Pierra,"Major, 26",Betren,Spain,25539,Hotels,3,42.69831583,0.80606818,2,http://www.booking.com/hotel/es/co-de-pierra.en-gb.html,EUR
51390,1852907,Hotel Soresina,Piazza della Repubblica 13,Soresina,Italy,26015,Hotels,3,45.28346877,9.85648103,2,http://www.booking.com/hotel/it/soresina.en-gb.html,EUR
51391,1853045,Hotel Livio,"Via delle Bettole, 68",Brescia,Italy,25134,Hotels,3,45.5016106,10.26192357,2,http://www.booking.com/hotel/it/livio.en-gb.html,EUR
51392,185309,Hotel Le Lys,81 Boulevard Raymond Poincare,Juan-les-Pins,France,6160,Hotels,2,43.57241814,7.10172907,2,http://www.booking.com/hotel/fr/le-lys.en-gb.html,EUR
51393,1853149,Eifelhof Weina,Kermeterstr. 54,Heimbach,Germany,52396,Hotels,3,50.62071812,6.54356499,2,http://www.booking.com/hotel/de/eifelhof-weina.en-gb.html,EUR
51394,18534,Hotel L'Algadir del Delta,"Ronda dels Pins, 27-29",El Poblenou del Delta,Spain,43549,Hotels,3,40.64683142,0.68782836,2,http://www.booking.com/hotel/es/l-algadir-del-delta.en-gb.html,EUR
51395,1853496,Reve en Famille,1229 avenue Ducourneau,Gastes,France,40160,Holiday parks,4,44.31393948,-1.17231646,2,http://www.booking.com/hotel/fr/reve-en-famille.en-gb.html,EUR
51396,185355,Hotel Mediterranee,Avenue Aristide Maillol,Collioure,France,66190,Hotels,3,42.52708254,3.08026291,2,http://www.booking.com/hotel/fr/mediterranee-collioure.en-gb.html,EUR
51397,185356,Le Clos Saint-Vincent,Rue Klee Osterbergweg,Ribeauville,France,68150,Hotels,4,48.1996032,7.3249948,2,http://www.booking.com/hotel/fr/le-clos-saint-vincent.en-gb.html,EUR
